kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,46.0,0,10.0,104990.0,No,306540.0,No,F,Bachelors,Professional,40,Private,16080.0,13,SUV,no,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,49.0,0,6.0,89948.0,No,0.0,No,F,Bachelors,Professional,37,Private,18160.0,7,SUV,no,0.0,0,No,4,0.0,9.0,0,Highly Urban/ Urban
0,33.0,1,12.0,111427.0,No,321483.0,Yes,F,Masters,,35,Commercial,28180.0,1,Van,no,0.0,0,No,3,0.0,4.0,0,Highly Urban/ Urban
1,34.0,3,12.0,29431.0,No,143149.0,Yes,F,<High School,Clerical,12,Private,22560.0,1,Minivan,no,0.0,0,No,1,0.0,,0,Highly Urban/ Urban
0,44.0,0,14.0,44790.0,No,205463.0,Yes,F,Masters,,5,Commercial,19800.0,4,Pickup,no,37163.0,1,No,4,0.0,9.0,0,Highly Urban/ Urban
1,43.0,2,11.0,76159.0,Yes,0.0,No,F,Bachelors,Professional,52,Private,19750.0,4,SUV,no,0.0,0,Yes,0,1807.0,,1,Highly Urban/ Urban
0,62.0,0,6.0,107734.0,No,0.0,No,F,PhD,Lawyer,54,Private,18470.0,3,SUV,no,0.0,0,No,0,0.0,15.0,0,Highly Urban/ Urban
0,42.0,0,0.0,0.0,No,,No,M,<High School,Student,47,Commercial,5700.0,11,Pickup,yes,0.0,0,No,5,10594.0,1.0,1,Highly Urban/ Urban
0,36.0,2,12.0,25282.0,Yes,0.0,No,F,High School,Clerical,38,Private,11160.0,1,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,47.0,0,11.0,18549.0,No,116136.0,Yes,M,Masters,Lawyer,24,Private,12800.0,7,Minivan,no,0.0,0,No,0,0.0,14.0,0,Highly Urban/ Urban
0,50.0,0,14.0,,No,147191.0,Yes,M,High School,Clerical,11,Commercial,17300.0,13,Van,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,51.0,0,9.0,50166.0,No,187297.0,No,M,High School,Blue Collar,32,Commercial,11620.0,1,Pickup,no,50701.0,3,Yes,0,0.0,1.0,0,Highly Urban/ Urban
0,46.0,0,8.0,73872.0,No,245878.0,Yes,F,Masters,Lawyer,43,Private,20240.0,4,Sports Car,no,0.0,0,No,0,0.0,16.0,0,Highly Rural/ Rural
0,50.0,0,14.0,73343.0,No,254600.0,Yes,F,High School,Manager,60,Private,20010.0,1,Minivan,no,4179.0,2,No,4,0.0,8.0,0,Highly Urban/ Urban
0,43.0,2,15.0,49849.0,Yes,0.0,No,F,Masters,Lawyer,35,Private,13130.0,1,SUV,no,3622.0,3,No,4,6158.0,20.0,1,Highly Urban/ Urban
1,39.0,1,16.0,12054.0,No,0.0,Yes,F,<High School,Student,28,Commercial,15760.0,4,Pickup,no,1738.0,2,Yes,4,4887.0,1.0,1,Highly Urban/ Urban
0,43.0,3,14.0,48184.0,No,209188.0,Yes,F,High School,Blue Collar,50,Commercial,14530.0,12,Sports Car,no,6891.0,2,No,5,0.0,1.0,0,Highly Urban/ Urban
0,60.0,3,18.0,78936.0,No,235670.0,Yes,F,Masters,Lawyer,40,Private,20350.0,6,SUV,no,0.0,0,No,0,5147.0,15.0,1,Highly Urban/ Urban
0,55.0,0,0.0,0.0,No,0.0,No,M,<High School,Student,33,Private,7000.0,4,Pickup,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,40.0,0,10.0,78914.0,No,229055.0,No,F,Bachelors,Manager,36,Private,5500.0,10,SUV,no,6803.0,2,No,6,0.0,10.0,0,Highly Urban/ Urban
0,39.0,0,6.0,77125.0,No,210840.0,Yes,F,Bachelors,Clerical,49,Private,9570.0,7,Sports Car,no,0.0,0,No,1,0.0,13.0,0,Highly Urban/ Urban
0,49.0,0,,38326.0,No,133010.0,Yes,M,Masters,Lawyer,5,Private,10230.0,4,Pickup,yes,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,38.0,0,14.0,25835.0,No,109685.0,Yes,M,High School,Clerical,29,Private,8490.0,6,Pickup,yes,0.0,0,No,1,0.0,12.0,0,Highly Urban/ Urban
0,42.0,0,12.0,47660.0,No,180206.0,Yes,M,Masters,Professional,31,Private,11940.0,7,Pickup,yes,974.0,2,No,6,0.0,18.0,0,Highly Urban/ Urban
0,42.0,0,10.0,123143.0,No,306368.0,No,F,Masters,Manager,16,Private,24930.0,4,Minivan,no,0.0,0,No,3,0.0,14.0,0,Highly Urban/ Urban
0,49.0,0,8.0,22059.0,No,123924.0,Yes,F,<High School,Clerical,24,Commercial,21990.0,11,Pickup,no,0.0,0,No,1,0.0,1.0,0,Highly Urban/ Urban
1,36.0,1,12.0,50750.0,Yes,0.0,No,F,Masters,Manager,26,Private,10170.0,7,SUV,no,5877.0,3,No,7,0.0,14.0,0,Highly Urban/ Urban
0,34.0,1,10.0,23571.0,Yes,0.0,No,M,High School,Clerical,35,Commercial,12180.0,7,Pickup,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,49.0,0,0.0,0.0,No,79913.0,Yes,F,PhD,Home Maker,29,Private,18110.0,7,SUV,no,0.0,0,No,1,0.0,1.0,0,Highly Urban/ Urban
0,52.0,0,12.0,35631.0,No,155972.0,Yes,M,High School,Clerical,39,Private,6040.0,10,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,50.0,0,11.0,129234.0,No,0.0,No,M,PhD,Doctor,37,Private,21200.0,4,Van,yes,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
0,53.0,0,12.0,,No,0.0,No,F,<High School,Clerical,16,Private,11650.0,10,SUV,no,6175.0,1,No,2,0.0,7.0,0,Highly Urban/ Urban
0,55.0,0,14.0,55409.0,No,162237.0,Yes,M,Bachelors,Blue Collar,45,Commercial,27890.0,4,Panel Truck,no,0.0,0,No,0,0.0,14.0,0,Highly Rural/ Rural
1,40.0,2,12.0,35260.0,No,141167.0,Yes,F,<High School,Blue Collar,30,Private,9740.0,7,SUV,no,2235.0,1,No,8,0.0,1.0,0,Highly Urban/ Urban
0,40.0,4,15.0,48067.0,Yes,186025.0,No,F,Bachelors,Clerical,21,Private,18120.0,8,Minivan,no,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban
0,45.0,2,12.0,64867.0,No,210631.0,Yes,F,Masters,Lawyer,21,Private,12490.0,1,SUV,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban
0,80.0,2,23.0,97716.0,No,389344.0,Yes,M,Bachelors,Professional,14,Private,15920.0,13,Minivan,yes,0.0,0,No,2,0.0,10.0,0,Highly Urban/ Urban
0,48.0,0,10.0,39613.0,No,159534.0,Yes,M,High School,Blue Collar,48,Commercial,8460.0,10,Pickup,yes,7437.0,2,No,6,0.0,1.0,0,Highly Urban/ Urban
0,37.0,0,11.0,,No,,No,M,High School,Student,69,Private,14130.0,1,Minivan,yes,0.0,0,No,1,0.0,,0,Highly Rural/ Rural
0,40.0,0,11.0,49780.0,No,0.0,No,F,<High School,Clerical,52,Private,10500.0,6,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,26.0,3,9.0,33283.0,No,104323.0,Yes,M,Bachelors,Blue Collar,37,Commercial,7690.0,10,Pickup,no,0.0,0,No,2,2214.0,16.0,1,Highly Urban/ Urban
0,45.0,0,11.0,60845.0,No,0.0,No,F,Bachelors,Manager,31,Private,24260.0,4,Minivan,no,0.0,0,No,0,0.0,18.0,0,Highly Urban/ Urban
0,46.0,0,7.0,26697.0,No,134863.0,Yes,F,<High School,Clerical,43,Private,15080.0,6,SUV,no,0.0,0,Yes,4,0.0,1.0,0,Highly Urban/ Urban
0,42.0,0,12.0,136344.0,No,0.0,No,F,PhD,Doctor,45,Private,13160.0,1,Sports Car,no,0.0,0,No,0,6087.0,17.0,1,Highly Urban/ Urban
0,36.0,0,7.0,70313.0,No,211506.0,Yes,F,Bachelors,Professional,55,Private,14960.0,6,Minivan,no,7650.0,3,No,5,0.0,4.0,0,Highly Urban/ Urban
0,45.0,3,15.0,23773.0,Yes,0.0,No,F,High School,Home Maker,9,Commercial,34510.0,7,Van,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,52.0,0,11.0,115713.0,No,327167.0,No,F,Bachelors,Professional,28,Private,21660.0,6,Sports Car,no,0.0,0,No,0,0.0,11.0,0,Highly Rural/ Rural
0,41.0,0,8.0,55364.0,No,0.0,No,M,High School,Clerical,17,Commercial,31390.0,1,Panel Truck,yes,0.0,0,No,3,0.0,1.0,0,Highly Rural/ Rural
0,36.0,0,14.0,27693.0,No,130324.0,Yes,F,<High School,Clerical,37,Private,11300.0,10,Sports Car,no,19385.0,1,No,4,0.0,7.0,0,Highly Urban/ Urban
0,56.0,0,0.0,0.0,No,103058.0,Yes,F,Bachelors,Home Maker,29,Private,27890.0,13,SUV,no,25147.0,2,No,0,0.0,9.0,0,Highly Urban/ Urban
1,53.0,1,0.0,0.0,No,0.0,Yes,F,<High School,Student,34,Private,1500.0,10,Sports Car,no,1175.0,3,No,2,0.0,7.0,0,Highly Rural/ Rural
0,39.0,0,12.0,32936.0,No,169721.0,No,F,High School,Clerical,12,Private,1500.0,6,SUV,no,0.0,0,No,0,3894.0,7.0,1,Highly Urban/ Urban
0,38.0,0,11.0,33151.0,No,184852.0,Yes,F,Bachelors,Professional,31,Private,11530.0,13,SUV,no,0.0,0,No,0,0.0,9.0,0,Highly Rural/ Rural
1,45.0,3,0.0,0.0,Yes,0.0,No,M,High School,Home Maker,36,Private,16510.0,4,Minivan,no,17445.0,3,Yes,0,2659.0,1.0,1,Highly Urban/ Urban
0,46.0,0,14.0,24575.0,No,176282.0,Yes,F,High School,Home Maker,73,Private,8560.0,10,Sports Car,no,0.0,0,No,0,0.0,9.0,0,Highly Rural/ Rural
0,43.0,2,16.0,32546.0,No,200891.0,Yes,M,<High School,Clerical,49,Private,5800.0,10,Minivan,yes,0.0,0,No,1,0.0,5.0,0,Highly Urban/ Urban
1,54.0,1,0.0,0.0,Yes,0.0,No,F,Bachelors,Home Maker,21,Private,18820.0,6,SUV,no,5537.0,1,No,6,0.0,9.0,0,Highly Urban/ Urban
0,55.0,0,16.0,163158.0,No,431809.0,Yes,M,Masters,,44,Commercial,23320.0,10,Panel Truck,no,0.0,0,No,3,0.0,19.0,0,Highly Urban/ Urban
0,61.0,0,10.0,58212.0,No,226638.0,Yes,F,<High School,Blue Collar,37,Private,13420.0,1,Sports Car,no,3573.0,3,No,3,0.0,1.0,0,Highly Rural/ Rural
0,50.0,0,7.0,73308.0,No,240645.0,No,M,Masters,Lawyer,38,Private,18720.0,7,Van,no,0.0,0,No,2,0.0,19.0,0,Highly Rural/ Rural
0,62.0,0,12.0,22181.0,No,185459.0,No,F,High School,Clerical,24,Private,17880.0,7,Sports Car,no,9873.0,3,No,5,3705.0,1.0,1,Highly Urban/ Urban
0,53.0,0,15.0,84345.0,No,264549.0,Yes,F,Bachelors,Manager,36,Private,9930.0,4,SUV,no,0.0,0,No,3,6693.0,5.0,1,Highly Urban/ Urban
0,52.0,0,12.0,24590.0,No,166773.0,Yes,M,High School,Blue Collar,59,Commercial,10350.0,14,Minivan,yes,1507.0,1,No,0,0.0,,0,Highly Urban/ Urban
0,54.0,0,15.0,107808.0,No,278940.0,Yes,F,Bachelors,Manager,45,Commercial,27020.0,7,Pickup,no,1780.0,3,No,0,0.0,6.0,0,Highly Urban/ Urban
0,53.0,1,13.0,52759.0,No,164906.0,Yes,F,Bachelors,Professional,41,Private,24160.0,9,Minivan,no,0.0,0,No,0,0.0,13.0,0,Highly Rural/ Rural
0,51.0,0,15.0,76443.0,No,257889.0,Yes,F,Masters,Lawyer,7,Private,25450.0,6,SUV,no,5958.0,2,No,5,0.0,,0,Highly Urban/ Urban
0,39.0,2,12.0,59685.0,No,197089.0,Yes,M,High School,Blue Collar,42,Commercial,7470.0,7,Pickup,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,38.0,0,12.0,90647.0,No,251629.0,Yes,F,Masters,Lawyer,38,Private,13740.0,4,Minivan,no,8450.0,1,No,0,0.0,15.0,0,Highly Rural/ Rural
0,42.0,0,10.0,43174.0,No,208811.0,No,M,<High School,Blue Collar,48,Commercial,10020.0,13,Pickup,yes,0.0,0,No,0,4380.0,1.0,1,Highly Urban/ Urban
0,31.0,2,14.0,30653.0,Yes,0.0,No,F,High School,Clerical,41,Private,12930.0,13,Sports Car,no,35666.0,2,Yes,0,1826.0,7.0,1,Highly Urban/ Urban
0,44.0,0,4.0,146267.0,No,357184.0,Yes,M,Masters,,51,Commercial,6720.0,4,Pickup,no,0.0,0,No,0,0.0,10.0,0,Highly Urban/ Urban
0,41.0,2,0.0,0.0,Yes,54130.0,No,F,Masters,Home Maker,18,Private,32090.0,6,Minivan,no,0.0,0,No,0,0.0,17.0,0,Highly Rural/ Rural
3,36.0,4,0.0,,No,0.0,Yes,F,High School,Student,54,Private,1500.0,4,SUV,no,0.0,0,No,5,6716.0,10.0,1,Highly Urban/ Urban
0,48.0,1,10.0,84629.0,No,308848.0,Yes,F,Bachelors,Manager,35,Private,15060.0,7,SUV,no,9592.0,1,No,0,0.0,10.0,0,Highly Urban/ Urban
0,49.0,0,13.0,59148.0,No,162428.0,Yes,F,High School,Professional,18,Private,12310.0,1,SUV,no,8948.0,1,No,0,0.0,1.0,0,Highly Urban/ Urban
1,45.0,2,17.0,111268.0,No,288071.0,Yes,F,Masters,Lawyer,46,Private,24600.0,1,Van,no,28026.0,2,Yes,2,4644.0,10.0,1,Highly Urban/ Urban
0,47.0,0,10.0,81899.0,No,232928.0,No,M,High School,Professional,25,Private,14390.0,1,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,41.0,0,10.0,97700.0,No,0.0,No,F,Bachelors,Home Maker,43,Private,26250.0,8,Pickup,no,0.0,0,No,0,0.0,6.0,0,Highly Rural/ Rural
0,45.0,3,,1158.0,No,0.0,Yes,F,High School,Student,10,Commercial,6120.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
0,53.0,0,15.0,114088.0,No,306745.0,Yes,F,High School,Manager,25,Private,22920.0,10,Pickup,no,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban
0,51.0,0,13.0,80621.0,No,256152.0,Yes,F,High School,Professional,27,Private,25700.0,1,Van,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,51.0,1,12.0,94328.0,No,327651.0,Yes,F,Masters,Lawyer,44,Private,6900.0,3,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,36.0,3,11.0,49703.0,Yes,253132.0,No,M,Masters,,37,Commercial,42550.0,1,Panel Truck,yes,35879.0,1,Yes,0,53571.0,20.0,1,Highly Urban/ Urban
0,43.0,0,12.0,,No,179229.0,No,F,Bachelors,Manager,55,Private,8160.0,1,SUV,no,6836.0,3,No,0,0.0,6.0,0,Highly Urban/ Urban
0,43.0,0,11.0,,No,209570.0,Yes,F,High School,Blue Collar,32,Commercial,13160.0,13,Minivan,no,8569.0,3,Yes,3,0.0,1.0,0,Highly Urban/ Urban
0,53.0,0,13.0,25289.0,No,108139.0,Yes,F,<High School,Home Maker,31,Private,13850.0,1,SUV,no,0.0,0,No,0,4257.0,7.0,1,Highly Urban/ Urban
0,40.0,0,7.0,95405.0,No,0.0,No,M,Masters,,34,Commercial,24220.0,4,Panel Truck,no,0.0,0,No,3,0.0,14.0,0,Highly Urban/ Urban
0,31.0,3,14.0,26112.0,No,117229.0,Yes,F,<High School,Clerical,58,Private,14030.0,3,SUV,no,0.0,0,No,0,4277.0,5.0,1,Highly Rural/ Rural
0,32.0,3,13.0,30955.0,Yes,111256.0,No,F,High School,Clerical,9,Private,7800.0,4,SUV,no,0.0,0,Yes,0,2832.0,8.0,1,Highly Urban/ Urban
0,58.0,0,12.0,131560.0,No,,No,F,PhD,Doctor,40,Private,14870.0,1,SUV,no,0.0,0,No,2,19597.0,14.0,1,Highly Urban/ Urban
0,49.0,1,15.0,89612.0,No,261946.0,Yes,M,Masters,Professional,23,Commercial,6400.0,10,Pickup,yes,0.0,0,No,0,0.0,23.0,0,Highly Urban/ Urban
0,50.0,0,14.0,90566.0,No,295771.0,No,F,Masters,Lawyer,40,Private,23260.0,17,Van,no,0.0,0,No,0,0.0,18.0,0,Highly Urban/ Urban
0,45.0,2,12.0,62447.0,Yes,203472.0,No,M,High School,Blue Collar,39,Commercial,12240.0,7,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,46.0,0,5.0,108701.0,No,337340.0,Yes,F,Masters,Manager,39,Private,12070.0,3,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,47.0,0,12.0,94774.0,No,254197.0,No,M,High School,Manager,43,Commercial,21070.0,1,Van,no,3460.0,1,No,1,0.0,13.0,0,Highly Urban/ Urban
1,43.0,2,16.0,72357.0,No,288115.0,Yes,M,Bachelors,Blue Collar,40,Commercial,23190.0,1,Minivan,yes,0.0,0,No,0,0.0,7.0,0,Highly Urban/ Urban
0,41.0,0,12.0,80718.0,No,0.0,No,F,Bachelors,Professional,29,Private,26480.0,11,Sports Car,no,8623.0,3,No,5,0.0,8.0,0,Highly Urban/ Urban
0,48.0,0,11.0,140112.0,No,336063.0,No,F,PhD,,47,Commercial,28380.0,10,Pickup,no,0.0,0,No,2,0.0,17.0,0,Highly Urban/ Urban
0,39.0,0,11.0,19016.0,No,173712.0,No,M,High School,Professional,22,Commercial,10950.0,13,Pickup,yes,0.0,0,No,0,0.0,8.0,0,Highly Rural/ Rural
0,49.0,0,0.0,0.0,No,0.0,No,F,High School,Home Maker,55,Private,19810.0,7,Minivan,no,0.0,0,No,1,0.0,1.0,0,Highly Rural/ Rural
0,45.0,0,,19909.0,No,130331.0,Yes,F,<High School,Clerical,14,Private,7990.0,1,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,36.0,0,,4885.0,No,99107.0,Yes,F,Masters,Lawyer,35,Private,7080.0,6,SUV,no,5486.0,1,No,5,0.0,17.0,0,Highly Urban/ Urban
1,59.0,1,12.0,119382.0,Yes,0.0,No,F,Masters,Manager,26,Commercial,24130.0,13,Pickup,no,0.0,0,No,0,2738.0,16.0,1,Highly Urban/ Urban
0,60.0,0,13.0,89511.0,No,224350.0,Yes,M,Masters,,5,Commercial,11380.0,4,Pickup,yes,4470.0,3,No,0,0.0,15.0,0,Highly Urban/ Urban
0,49.0,0,15.0,107375.0,No,332673.0,Yes,F,Bachelors,Professional,12,Private,19840.0,3,SUV,no,0.0,0,No,0,0.0,,0,Highly Urban/ Urban
0,45.0,2,13.0,36947.0,No,165094.0,Yes,F,High School,Clerical,32,Private,6200.0,6,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,34.0,2,13.0,27581.0,Yes,0.0,No,M,<High School,Blue Collar,38,Commercial,12250.0,4,Minivan,yes,0.0,0,No,6,0.0,5.0,0,Highly Rural/ Rural
0,57.0,0,14.0,8212.0,No,0.0,Yes,M,<High School,Student,5,Private,7200.0,4,Pickup,yes,0.0,0,No,0,1146.0,,1,Highly Urban/ Urban
0,33.0,1,11.0,86187.0,Yes,241285.0,No,M,Bachelors,Professional,81,Private,13420.0,17,Minivan,no,0.0,0,No,1,0.0,5.0,0,Highly Rural/ Rural
0,52.0,0,12.0,42255.0,No,0.0,No,M,High School,Blue Collar,61,Commercial,22280.0,3,Minivan,no,0.0,0,No,1,0.0,12.0,0,Highly Urban/ Urban
0,53.0,0,13.0,37646.0,No,,Yes,F,High School,Clerical,19,Private,16020.0,4,SUV,no,7462.0,2,No,0,0.0,10.0,0,Highly Urban/ Urban
0,57.0,0,8.0,,No,261901.0,Yes,F,Bachelors,Blue Collar,41,Commercial,32530.0,1,Minivan,no,0.0,0,No,2,0.0,9.0,0,Highly Urban/ Urban
0,37.0,0,11.0,116043.0,No,0.0,No,F,Bachelors,Home Maker,40,Private,16800.0,17,SUV,no,0.0,0,No,3,0.0,9.0,0,Highly Urban/ Urban
0,45.0,2,,89479.0,No,239934.0,Yes,M,Bachelors,Manager,30,Private,14950.0,10,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Highly Urban/ Urban
0,38.0,0,8.0,92917.0,No,0.0,No,M,Bachelors,Professional,57,Private,15120.0,1,Minivan,yes,722.0,3,No,0,0.0,4.0,0,Highly Rural/ Rural
0,36.0,3,7.0,29741.0,Yes,0.0,No,F,<High School,Clerical,32,Private,8070.0,6,SUV,no,2797.0,2,No,0,0.0,7.0,0,Highly Urban/ Urban
0,51.0,0,12.0,3673.0,No,120377.0,Yes,M,High School,Student,5,Commercial,11180.0,10,Pickup,no,0.0,0,No,0,0.0,1.0,0,Highly Rural/ Rural
1,39.0,2,15.0,61370.0,Yes,0.0,No,M,Masters,Manager,6,Commercial,21770.0,6,Van,yes,35577.0,3,Yes,0,4658.0,12.0,1,Highly Urban/ Urban
0,51.0,0,13.0,32159.0,No,195096.0,No,F,<High School,Blue Collar,46,Private,2600.0,6,SUV,no,0.0,0,Yes,2,0.0,6.0,0,Highly Rural/ Rural
2,40.0,3,14.0,20126.0,Yes,138444.0,No,F,<High School,Blue Collar,5,Private,8260.0,6,SUV,no,0.0,0,No,0,0.0,1.0,0,Highly Urban/ Urban
0,54.0,0,11.0,44782.0,No,148676.0,No,F,<High School,Clerical,83,Private,30260.0,3,SUV,no,0.0,0,No,0,5259.0,9.0,1,Highly Urban/ Urban
0,34.0,4,14.0,59828.0,Yes,0.0,No,F,Bachelors,Blue Collar,56,Commercial,10880.0,10,SUV,no,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban
1,41.0,2,14.0,74022.0,No,247884.0,Yes,F,Masters,Manager,51,Private,13000.0,10,Sports Car,no,4418.0,1,No,0,0.0,12.0,0,Highly Urban/ Urban
0,36.0,0,11.0,80256.0,No,235169.0,Yes,M,Bachelors,Blue Collar,9,Commercial,14860.0,4,Minivan,yes,2592.0,4,No,1,0.0,15.0,0,Highly Urban/ Urban
0,55.0,0,14.0,6094.0,No,0.0,Yes,M,High School,Student,28,Commercial,22770.0,4,Panel Truck,yes,2631.0,1,No,1,0.0,1.0,0,Highly Urban/ Urban
1,45.0,2,0.0,0.0,No,69743.0,Yes,F,Masters,Home Maker,27,Private,14300.0,1,Minivan,no,9062.0,1,No,1,0.0,11.0,0,Highly Urban/ Urban
2,45.0,2,12.0,30085.0,No,128194.0,Yes,M,<High School,Clerical,44,Commercial,7200.0,4,Pickup,no,0.0,0,Yes,3,3769.0,8.0,1,Highly Urban/ Urban
0,50.0,0,11.0,80241.0,No,0.0,No,F,Masters,Lawyer,17,Private,14520.0,4,Pickup,no,7628.0,2,No,7,0.0,11.0,0,Highly Urban/ Urban
1,44.0,2,15.0,46140.0,No,169084.0,Yes,M,High School,Blue Collar,29,Commercial,10510.0,1,Pickup,no,4276.0,3,No,7,5733.0,1.0,1,Highly Urban/ Urban
0,55.0,0,12.0,55673.0,No,245678.0,Yes,F,Bachelors,Blue Collar,43,Commercial,27400.0,14,Van,no,0.0,0,No,0,0.0,13.0,0,Highly Urban/ Urban
0,44.0,0,8.0,32317.0,No,0.0,No,M,High School,Clerical,68,Private,22450.0,7,Minivan,yes,3738.0,1,No,8,4363.0,1.0,1,Highly Urban/ Urban
0,50.0,0,9.0,58762.0,No,0.0,No,M,Masters,Lawyer,13,Private,13320.0,6,Minivan,yes,5253.0,3,No,0,0.0,8.0,0,Highly Urban/ Urban
0,60.0,0,15.0,76899.0,No,270631.0,Yes,M,PhD,Doctor,34,Private,7900.0,4,Sports Car,yes,45574.0,3,Yes,0,0.0,14.0,0,Highly Urban/ Urban
0,40.0,0,12.0,48640.0,No,0.0,No,M,High School,Blue Collar,19,Commercial,10360.0,1,Pickup,no,0.0,0,No,0,0.0,4.0,0,Highly Rural/ Rural
0,57.0,0,6.0,78592.0,No,248326.0,Yes,F,High School,Blue Collar,42,Commercial,15760.0,7,Sports Car,no,9462.0,3,No,0,0.0,8.0,0,Highly Urban/ Urban
0,47.0,0,12.0,80105.0,No,0.0,No,M,Masters,Manager,29,Private,14210.0,6,Minivan,yes,0.0,0,No,1,0.0,12.0,0,Highly Urban/ Urban
0,47.0,0,,21282.0,No,0.0,Yes,M,High School,Student,40,Commercial,18150.0,1,Van,no,6544.0,1,No,3,5523.0,,1,Highly Urban/ Urban
0,64.0,0,13.0,61521.0,No,248878.0,Yes,F,Masters,Lawyer,41,Private,7650.0,1,Sports Car,no,0.0,0,No,8,7390.0,9.0,1,Highly Urban/ Urban
0,34.0,1,9.0,105554.0,Yes,229868.0,No,M,Masters,Lawyer,75,Private,5300.0,4,Minivan,no,7504.0,2,No,2,1165.0,20.0,1,Highly Urban/ Urban
0,52.0,0,6.0,147666.0,No,405910.0,Yes,F,Masters,Lawyer,43,Private,6700.0,11,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Rural/ Rural
1,42.0,1,3.0,69290.0,Yes,0.0,No,M,Masters,,30,Commercial,23900.0,4,Panel Truck,yes,1052.0,2,No,1,2362.0,11.0,1,Highly Urban/ Urban
2,41.0,2,8.0,,No,0.0,Yes,M,<High School,Student,43,Commercial,5850.0,1,Pickup,yes,9419.0,1,No,5,0.0,6.0,0,Highly Rural/ Rural
0,41.0,2,10.0,78675.0,Yes,265450.0,No,M,Bachelors,Blue Collar,33,Commercial,13470.0,11,Minivan,yes,0.0,0,No,0,0.0,3.0,0,Highly Urban/ Urban
0,54.0,0,11.0,105762.0,No,0.0,No,M,Masters,Lawyer,5,Private,17480.0,6,Minivan,yes,0.0,0,Yes,2,0.0,18.0,0,Highly Urban/ Urban
0,42.0,2,11.0,79185.0,No,243880.0,Yes,F,Bachelors,Professional,28,Private,13020.0,3,SUV,no,6689.0,1,No,5,0.0,1.0,0,Highly Urban/ Urban
0,56.0,0,13.0,111702.0,No,,No,F,PhD,Manager,18,Private,18270.0,6,SUV,no,0.0,0,No,0,0.0,17.0,0,Highly Urban/ Urban
0,50.0,0,10.0,219024.0,No,0.0,No,M,PhD,,27,Commercial,23370.0,4,Panel Truck,yes,4117.0,2,No,4,0.0,20.0,0,Highly Urban/ Urban
0,59.0,0,12.0,5005.0,No,158960.0,No,F,High School,Student,30,Private,7500.0,1,SUV,no,0.0,0,Yes,0,0.0,,0,Highly Urban/ Urban
0,51.0,0,10.0,55573.0,No,0.0,No,F,Masters,Lawyer,18,Private,12160.0,1,SUV,no,9768.0,1,No,6,0.0,14.0,0,Highly Urban/ Urban
0,53.0,0,8.0,61862.0,No,245885.0,Yes,M,PhD,Doctor,33,Private,11270.0,1,Pickup,yes,0.0,0,No,0,686.0,14.0,1,Highly Urban/ Urban
0,35.0,0,11.0,13760.0,No,0.0,No,F,High School,Student,27,Commercial,7700.0,6,SUV,no,10177.0,2,No,3,0.0,1.0,0,Highly Urban/ Urban
0,54.0,0,13.0,88668.0,No,316419.0,Yes,F,PhD,Lawyer,63,Private,20090.0,4,Minivan,no,10520.0,2,No,1,1065.0,14.0,1,Highly Urban/ Urban
0,50.0,0,13.0,2657.0,No,109134.0,Yes,F,Masters,Home Maker,63,Private,10480.0,13,Sports Car,no,20452.0,2,Yes,2,5075.0,11.0,1,Highly Urban/ Urban
0,29.0,1,11.0,51122.0,No,201650.0,Yes,F,Bachelors,Blue Collar,40,Commercial,10470.0,1,SUV,no,19030.0,3,Yes,9,0.0,9.0,0,Highly Urban/ Urban
