,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
131,879477038,0,14-Dec-51,47,0,14,,No,"$276,241",Yes,M,Bachelors,Manager,48,Private,"$21,320",1,Van,yes,$0,0,No,0,$0,13,0,Highly Urban/ Urban
132,718294261,0,30-Sep-62,37,0,12,"$123,520",No,"$383,731",Yes,M,Bachelors,z_Blue Collar,14,Commercial,"$17,550",1,Van,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
133,538875785,0,06-Jul-52,47,0,13,"$45,257",No,"$160,051",Yes,M,Bachelors,Clerical,33,Commercial,"$29,210",6,Panel Truck,yes,$0,0,No,0,$0,,0,Highly Urban/ Urban
134,106556153,0,04-Mar-73,26,0,8,"$53,244",No,$0,z_No,M,Bachelors,Professional,28,Commercial,"$20,920",3,Van,yes,"$6,224",1,No,1,"$4,028",8,1,Highly Urban/ Urban
135,199037688,1,05-Sep-38,61,2,17,"$41,857",No,"$169,015",Yes,z_F,Masters,Manager,35,Private,"$20,870",1,Sports Car,no,$0,0,No,0,$0,21,0,Highly Urban/ Urban
136,602893924,0,22-Oct-58,41,1,8,"$126,468",Yes,$0,z_No,z_F,Masters,Manager,34,Commercial,"$32,690",3,Pickup,no,$0,0,No,2,"$2,114",18,1,Highly Urban/ Urban
137,52095937,3,19-Jun-59,40,3,9,"$75,516",No,"$247,673",Yes,z_F,z_High School,z_Blue Collar,53,Commercial,"$13,050",5,Sports Car,no,$0,0,Yes,0,$0,6,0,z_Highly Rural/ Rural
138,351243985,0,06-Mar-47,52,0,16,"$76,954",No,"$249,290",z_No,M,Bachelors,Professional,44,Private,"$19,540",6,Minivan,yes,$0,0,Yes,0,$0,11,0,Highly Urban/ Urban
139,838970447,0,29-Jul-41,58,1,8,"$150,352",No,"$421,665",Yes,z_F,Masters,Manager,21,Private,"$24,240",6,Pickup,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
140,515204929,0,20-Jan-47,52,0,8,"$88,560",No,"$244,028",Yes,M,Masters,Lawyer,14,Private,"$13,630",1,Minivan,no,$0,0,No,4,$0,17,0,Highly Urban/ Urban
141,711833264,1,25-Apr-61,38,1,12,"$37,580",No,"$173,495",Yes,z_F,<High School,Clerical,36,Private,"$5,260",7,z_SUV,no,$867,2,No,0,"$8,671",1,1,Highly Urban/ Urban
142,818910510,0,08-Apr-58,41,2,15,"$23,344",No,"$147,172",Yes,M,z_High School,z_Blue Collar,10,Private,"$7,930",1,Pickup,no,$0,0,No,1,"$6,287",1,1,Highly Urban/ Urban
143,243016778,0,20-Jan-62,37,0,16,"$43,290",No,"$158,771",Yes,z_F,Bachelors,z_Blue Collar,29,Private,"$23,640",1,z_SUV,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
144,456565450,0,22-Nov-50,48,0,10,"$48,737",No,"$220,264",Yes,M,Bachelors,Manager,24,Private,"$11,220",9,Pickup,yes,$0,0,No,1,$0,1,0,Highly Urban/ Urban
145,693628088,0,16-Jan-52,47,0,12,"$64,259",No,"$202,031",Yes,M,z_High School,Clerical,26,Private,"$25,100",18,Minivan,no,"$9,526",4,No,3,$0,9,0,Highly Urban/ Urban
146,735552551,0,19-Nov-57,41,0,12,"$110,386",No,"$335,488",Yes,M,Masters,,21,Commercial,"$16,640",1,Van,yes,$0,0,No,2,"$3,524",14,1,Highly Urban/ Urban
147,504537312,0,17-Mar-50,49,0,12,"$53,765",No,$0,z_No,z_F,Bachelors,Professional,5,Private,"$12,360",4,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
148,82973186,0,05-Jul-58,41,0,6,"$12,541",No,$0,z_No,M,<High School,Clerical,5,Private,"$7,500",1,Minivan,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
149,568473723,0,26-Sep-52,47,0,12,"$104,271",No,"$265,153",Yes,M,Masters,,40,Commercial,"$36,120",4,Panel Truck,yes,$0,0,No,0,$0,11,0,Highly Urban/ Urban
150,363126949,0,03-Aug-69,30,2,,"$26,226",No,"$165,178",Yes,z_F,z_High School,Clerical,68,Private,"$23,610",4,z_SUV,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
151,411375726,0,05-Apr-55,44,1,,"$67,278",No,"$220,556",Yes,z_F,Masters,Lawyer,49,Private,"$20,210",1,Minivan,no,$0,0,No,0,$0,16,0,z_Highly Rural/ Rural
152,789568994,0,16-Jun-53,46,0,10,"$104,990",No,"$306,540",z_No,z_F,Bachelors,Professional,40,Private,"$16,080",13,z_SUV,no,$0,0,No,0,$0,7,0,Highly Urban/ Urban
153,927823143,0,02-Jan-50,49,0,6,"$89,948",No,$0,z_No,z_F,Bachelors,Professional,37,Private,"$18,160",7,z_SUV,no,$0,0,No,4,$0,9,0,Highly Urban/ Urban
154,453867386,0,11-Apr-66,33,1,12,"$111,427",No,"$321,483",Yes,z_F,Masters,,35,Commercial,"$28,180",1,Van,no,$0,0,No,3,$0,4,0,Highly Urban/ Urban
155,747049542,1,21-Jun-65,34,3,12,"$29,431",No,"$143,149",Yes,z_F,<High School,Clerical,12,Private,"$22,560",1,Minivan,no,$0,0,No,1,$0,,0,Highly Urban/ Urban
156,1307371,0,08-Aug-55,44,0,14,"$44,790",No,"$205,463",Yes,z_F,Masters,,5,Commercial,"$19,800",4,Pickup,no,"$37,163",1,No,4,$0,9,0,Highly Urban/ Urban
157,237786417,1,20-Jan-56,43,2,11,"$76,159",Yes,$0,z_No,z_F,Bachelors,Professional,52,Private,"$19,750",4,z_SUV,no,$0,0,Yes,0,"$1,807",,1,Highly Urban/ Urban
158,179968769,0,03-Dec-36,62,0,6,"$107,734",No,$0,z_No,z_F,PhD,Lawyer,54,Private,"$18,470",3,z_SUV,no,$0,0,No,0,$0,15,0,Highly Urban/ Urban
159,180832267,0,18-Jan-57,42,0,0,$0,No,,z_No,M,<High School,Student,47,Commercial,"$5,700",11,Pickup,yes,$0,0,No,5,"$10,594",1,1,Highly Urban/ Urban
160,328154114,0,20-Aug-63,36,2,12,"$25,282",Yes,$0,z_No,z_F,z_High School,Clerical,38,Private,"$11,160",1,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
161,316724150,0,24-Dec-51,47,0,11,"$18,549",No,"$116,136",Yes,M,Masters,Lawyer,24,Private,"$12,800",7,Minivan,no,$0,0,No,0,$0,14,0,Highly Urban/ Urban
162,582086109,0,30-Nov-48,50,0,14,,No,"$147,191",Yes,M,z_High School,Clerical,11,Commercial,"$17,300",13,Van,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
163,680425927,0,07-Feb-48,51,0,9,"$50,166",No,"$187,297",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$11,620",1,Pickup,no,"$50,701",3,Yes,0,$0,1,0,Highly Urban/ Urban
164,541204921,0,08-Sep-53,46,0,8,"$73,872",No,"$245,878",Yes,z_F,Masters,Lawyer,43,Private,"$20,240",4,Sports Car,no,$0,0,No,0,$0,16,0,z_Highly Rural/ Rural
165,329922821,0,18-Feb-49,50,0,14,"$73,343",No,"$254,600",Yes,z_F,z_High School,Manager,60,Private,"$20,010",1,Minivan,no,"$4,179",2,No,4,$0,8,0,Highly Urban/ Urban
166,271813109,0,18-Sep-56,43,2,15,"$49,849",Yes,$0,z_No,z_F,Masters,Lawyer,35,Private,"$13,130",1,z_SUV,no,"$3,622",3,No,4,"$6,158",20,1,Highly Urban/ Urban
167,394642738,1,28-Feb-60,39,1,16,"$12,054",No,$0,Yes,z_F,<High School,Student,28,Commercial,"$15,760",4,Pickup,no,"$1,738",2,Yes,4,"$4,887",1,1,Highly Urban/ Urban
168,93412915,0,03-Jul-56,43,3,14,"$48,184",No,"$209,188",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$14,530",12,Sports Car,no,"$6,891",2,No,5,$0,1,0,Highly Urban/ Urban
169,531912267,0,13-Mar-39,60,3,18,"$78,936",No,"$235,670",Yes,z_F,Masters,Lawyer,40,Private,"$20,350",6,z_SUV,no,$0,0,No,0,"$5,147",15,1,Highly Urban/ Urban
170,753941980,0,07-Mar-44,55,0,0,$0,No,$0,z_No,M,<High School,Student,33,Private,"$7,000",4,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
171,116801717,0,21-May-59,40,0,10,"$78,914",No,"$229,055",z_No,z_F,Bachelors,Manager,36,Private,"$5,500",10,z_SUV,no,"$6,803",2,No,6,$0,10,0,Highly Urban/ Urban
172,56874449,0,28-Apr-60,39,0,6,"$77,125",No,"$210,840",Yes,z_F,Bachelors,Clerical,49,Private,"$9,570",7,Sports Car,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
173,426760177,0,18-Dec-49,49,0,,"$38,326",No,"$133,010",Yes,M,Masters,Lawyer,5,Private,"$10,230",4,Pickup,yes,$0,0,No,0,$0,17,0,Highly Urban/ Urban
174,632192290,0,27-Oct-61,38,0,14,"$25,835",No,"$109,685",Yes,M,z_High School,Clerical,29,Private,"$8,490",6,Pickup,yes,$0,0,No,1,$0,12,0,Highly Urban/ Urban
175,293412653,0,08-Nov-57,42,0,12,"$47,660",No,"$180,206",Yes,M,Masters,Professional,31,Private,"$11,940",7,Pickup,yes,$974,2,No,6,$0,18,0,Highly Urban/ Urban
176,285566265,0,05-Mar-57,42,0,10,"$123,143",No,"$306,368",z_No,z_F,Masters,Manager,16,Private,"$24,930",4,Minivan,no,$0,0,No,3,$0,14,0,Highly Urban/ Urban
177,461573915,0,04-Feb-50,49,0,8,"$22,059",No,"$123,924",Yes,z_F,<High School,Clerical,24,Commercial,"$21,990",11,Pickup,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
178,735267214,1,04-Aug-63,36,1,12,"$50,750",Yes,$0,z_No,z_F,Masters,Manager,26,Private,"$10,170",7,z_SUV,no,"$5,877",3,No,7,$0,14,0,Highly Urban/ Urban
179,225215551,0,18-May-65,34,1,10,"$23,571",Yes,$0,z_No,M,z_High School,Clerical,35,Commercial,"$12,180",7,Pickup,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
180,715988300,0,23-Sep-50,49,0,0,$0,No,"$79,913",Yes,z_F,PhD,Home Maker,29,Private,"$18,110",7,z_SUV,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
181,473135731,0,09-Jan-47,52,0,12,"$35,631",No,"$155,972",Yes,M,z_High School,Clerical,39,Private,"$6,040",10,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
182,754422565,0,14-May-49,50,0,11,"$129,234",No,$0,z_No,M,PhD,Doctor,37,Private,"$21,200",4,Van,yes,$0,0,No,0,$0,,0,Highly Urban/ Urban
183,264474096,0,17-Aug-46,53,0,12,,No,$0,z_No,z_F,<High School,Clerical,16,Private,"$11,650",10,z_SUV,no,"$6,175",1,No,2,$0,7,0,Highly Urban/ Urban
184,683378483,0,16-May-44,55,0,14,"$55,409",No,"$162,237",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890",4,Panel Truck,no,$0,0,No,0,$0,14,0,z_Highly Rural/ Rural
185,986629118,1,14-Jan-59,40,2,12,"$35,260",No,"$141,167",Yes,z_F,<High School,z_Blue Collar,30,Private,"$9,740",7,z_SUV,no,"$2,235",1,No,8,$0,1,0,Highly Urban/ Urban
186,925227514,0,23-Nov-58,40,4,15,"$48,067",Yes,"$186,025",z_No,z_F,Bachelors,Clerical,21,Private,"$18,120",8,Minivan,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
187,437239046,0,16-Mar-54,45,2,12,"$64,867",No,"$210,631",Yes,z_F,Masters,Lawyer,21,Private,"$12,490",1,z_SUV,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
188,493235037,0,04-Jul-19,80,2,23,"$97,716",No,"$389,344",Yes,M,Bachelors,Professional,14,Private,"$15,920",13,Minivan,yes,$0,0,No,2,$0,10,0,Highly Urban/ Urban
189,503906420,0,03-Apr-51,48,0,10,"$39,613",No,"$159,534",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$8,460",10,Pickup,yes,"$7,437",2,No,6,$0,1,0,Highly Urban/ Urban
190,931284804,0,09-Jul-62,37,0,11,,No,,z_No,M,z_High School,Student,69,Private,"$14,130",1,Minivan,yes,$0,0,No,1,$0,,0,z_Highly Rural/ Rural
191,384628643,0,21-Oct-59,40,0,11,"$49,780",No,$0,z_No,z_F,<High School,Clerical,52,Private,"$10,500",6,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
192,919341680,0,12-Jan-73,26,3,9,"$33,283",No,"$104,323",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$7,690",10,Pickup,no,$0,0,No,2,"$2,214",16,1,Highly Urban/ Urban
193,122722410,0,04-Oct-54,45,0,11,"$60,845",No,$0,z_No,z_F,Bachelors,Manager,31,Private,"$24,260",4,Minivan,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
194,138562850,0,05-Feb-53,46,0,7,"$26,697",No,"$134,863",Yes,z_F,<High School,Clerical,43,Private,"$15,080",6,z_SUV,no,$0,0,Yes,4,$0,1,0,Highly Urban/ Urban
195,582602737,0,14-Jan-57,42,0,12,"$136,344",No,$0,z_No,z_F,PhD,Doctor,45,Private,"$13,160",1,Sports Car,no,$0,0,No,0,"$6,087",17,1,Highly Urban/ Urban
196,349219108,0,19-Oct-63,36,0,7,"$70,313",No,"$211,506",Yes,z_F,Bachelors,Professional,55,Private,"$14,960",6,Minivan,no,"$7,650",3,No,5,$0,4,0,Highly Urban/ Urban
197,197076194,0,04-Jul-54,45,3,15,"$23,773",Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510",7,Van,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
198,751811972,0,23-Oct-47,52,0,11,"$115,713",No,"$327,167",z_No,z_F,Bachelors,Professional,28,Private,"$21,660",6,Sports Car,no,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
199,345771306,0,13-Sep-58,41,0,8,"$55,364",No,$0,z_No,M,z_High School,Clerical,17,Commercial,"$31,390",1,Panel Truck,yes,$0,0,No,3,$0,1,0,z_Highly Rural/ Rural
200,164734443,0,23-Jun-63,36,0,14,"$27,693",No,"$130,324",Yes,z_F,<High School,Clerical,37,Private,"$11,300",10,Sports Car,no,"$19,385",1,No,4,$0,7,0,Highly Urban/ Urban
201,449363369,0,31-Mar-43,56,0,0,$0,No,"$103,058",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890",13,z_SUV,no,"$25,147",2,No,0,$0,9,0,Highly Urban/ Urban
202,699382604,1,25-Apr-46,53,1,0,$0,No,$0,Yes,z_F,<High School,Student,34,Private,"$1,500",10,Sports Car,no,"$1,175",3,No,2,$0,7,0,z_Highly Rural/ Rural
203,270402636,0,06-Jan-60,39,0,12,"$32,936",No,"$169,721",z_No,z_F,z_High School,Clerical,12,Private,"$1,500",6,z_SUV,no,$0,0,No,0,"$3,894",7,1,Highly Urban/ Urban
204,847568213,0,08-Sep-61,38,0,11,"$33,151",No,"$184,852",Yes,z_F,Bachelors,Professional,31,Private,"$11,530",13,z_SUV,no,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
205,581342206,1,18-Jun-54,45,3,0,$0,Yes,$0,z_No,M,z_High School,Home Maker,36,Private,"$16,510",4,Minivan,no,"$17,445",3,Yes,0,"$2,659",1,1,Highly Urban/ Urban
206,586056136,0,16-Oct-53,46,0,14,"$24,575",No,"$176,282",Yes,z_F,z_High School,Home Maker,73,Private,"$8,560",10,Sports Car,no,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
207,621465072,0,09-Feb-56,43,2,16,"$32,546",No,"$200,891",Yes,M,<High School,Clerical,49,Private,"$5,800",10,Minivan,yes,$0,0,No,1,$0,5,0,Highly Urban/ Urban
208,658489952,1,11-Feb-45,54,1,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,21,Private,"$18,820",6,z_SUV,no,"$5,537",1,No,6,$0,9,0,Highly Urban/ Urban
209,830855632,0,17-Feb-44,55,0,16,"$163,158",No,"$431,809",Yes,M,Masters,,44,Commercial,"$23,320",10,Panel Truck,no,$0,0,No,3,$0,19,0,Highly Urban/ Urban
210,159680310,0,20-Oct-38,61,0,10,"$58,212",No,"$226,638",Yes,z_F,<High School,z_Blue Collar,37,Private,"$13,420",1,Sports Car,no,"$3,573",3,No,3,$0,1,0,z_Highly Rural/ Rural
211,444239590,0,26-Jul-49,50,0,7,"$73,308",No,"$240,645",z_No,M,Masters,Lawyer,38,Private,"$18,720",7,Van,no,$0,0,No,2,$0,19,0,z_Highly Rural/ Rural
212,34434267,0,20-Dec-36,62,0,12,"$22,181",No,"$185,459",z_No,z_F,z_High School,Clerical,24,Private,"$17,880",7,Sports Car,no,"$9,873",3,No,5,"$3,705",1,1,Highly Urban/ Urban
213,416505182,0,07-Sep-46,53,0,15,"$84,345",No,"$264,549",Yes,z_F,Bachelors,Manager,36,Private,"$9,930",4,z_SUV,no,$0,0,No,3,"$6,693",5,1,Highly Urban/ Urban
214,642987359,0,15-May-47,52,0,12,"$24,590",No,"$166,773",Yes,M,z_High School,z_Blue Collar,59,Commercial,"$10,350",14,Minivan,yes,"$1,507",1,No,0,$0,,0,Highly Urban/ Urban
215,930929206,0,24-Jul-45,54,0,15,"$107,808",No,"$278,940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020",7,Pickup,no,"$1,780",3,No,0,$0,6,0,Highly Urban/ Urban
216,23391155,0,19-Feb-46,53,1,13,"$52,759",No,"$164,906",Yes,z_F,Bachelors,Professional,41,Private,"$24,160",9,Minivan,no,$0,0,No,0,$0,13,0,z_Highly Rural/ Rural
217,922808394,0,03-Nov-48,51,0,15,"$76,443",No,"$257,889",Yes,z_F,Masters,Lawyer,7,Private,"$25,450",6,z_SUV,no,"$5,958",2,No,5,$0,,0,Highly Urban/ Urban
218,391760011,0,01-Jul-60,39,2,12,"$59,685",No,"$197,089",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470",7,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
219,987326546,0,08-Dec-60,38,0,12,"$90,647",No,"$251,629",Yes,z_F,Masters,Lawyer,38,Private,"$13,740",4,Minivan,no,"$8,450",1,No,0,$0,15,0,z_Highly Rural/ Rural
220,381161377,0,09-Jul-57,42,0,10,"$43,174",No,"$208,811",z_No,M,<High School,z_Blue Collar,48,Commercial,"$10,020",13,Pickup,yes,$0,0,No,0,"$4,380",1,1,Highly Urban/ Urban
221,382476479,0,29-Aug-68,31,2,14,"$30,653",Yes,$0,z_No,z_F,z_High School,Clerical,41,Private,"$12,930",13,Sports Car,no,"$35,666",2,Yes,0,"$1,826",7,1,Highly Urban/ Urban
222,841940867,0,22-Jun-55,44,0,4,"$146,267",No,"$357,184",Yes,M,Masters,,51,Commercial,"$6,720",4,Pickup,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
223,754620325,0,13-May-58,41,2,0,$0,Yes,"$54,130",z_No,z_F,Masters,Home Maker,18,Private,"$32,090",6,Minivan,no,$0,0,No,0,$0,17,0,z_Highly Rural/ Rural
224,112683646,3,29-Mar-63,36,4,0,,No,$0,Yes,z_F,z_High School,Student,54,Private,"$1,500",4,z_SUV,no,$0,0,No,5,"$6,716",10,1,Highly Urban/ Urban
225,940500522,0,12-Nov-51,48,1,10,"$84,629",No,"$308,848",Yes,z_F,Bachelors,Manager,35,Private,"$15,060",7,z_SUV,no,"$9,592",1,No,0,$0,10,0,Highly Urban/ Urban
226,934739805,0,18-Jun-50,49,0,13,"$59,148",No,"$162,428",Yes,z_F,z_High School,Professional,18,Private,"$12,310",1,z_SUV,no,"$8,948",1,No,0,$0,1,0,Highly Urban/ Urban
227,819642529,1,28-Nov-53,45,2,17,"$111,268",No,"$288,071",Yes,z_F,Masters,Lawyer,46,Private,"$24,600",1,Van,no,"$28,026",2,Yes,2,"$4,644",10,1,Highly Urban/ Urban
228,810723697,0,08-Sep-52,47,0,10,"$81,899",No,"$232,928",z_No,M,z_High School,Professional,25,Private,"$14,390",1,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
229,457987162,0,16-Mar-58,41,0,10,"$97,700",No,$0,z_No,z_F,Bachelors,Home Maker,43,Private,"$26,250",8,Pickup,no,$0,0,No,0,$0,6,0,z_Highly Rural/ Rural
230,601891328,0,22-Jun-54,45,3,,"$1,158",No,$0,Yes,z_F,z_High School,Student,10,Commercial,"$6,120",10,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
231,62418137,0,21-May-46,53,0,15,"$114,088",No,"$306,745",Yes,z_F,z_High School,Manager,25,Private,"$22,920",10,Pickup,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
232,312200998,0,24-May-48,51,0,13,"$80,621",No,"$256,152",Yes,z_F,z_High School,Professional,27,Private,"$25,700",1,Van,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
233,441643202,0,02-Aug-48,51,1,12,"$94,328",No,"$327,651",Yes,z_F,Masters,Lawyer,44,Private,"$6,900",3,Sports Car,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
234,378763891,0,17-Oct-63,36,3,11,"$49,703",Yes,"$253,132",z_No,M,Masters,,37,Commercial,"$42,550",1,Panel Truck,yes,"$35,879",1,Yes,0,"$53,571",20,1,Highly Urban/ Urban
235,528728477,0,21-Dec-55,43,0,12,,No,"$179,229",z_No,z_F,Bachelors,Manager,55,Private,"$8,160",1,z_SUV,no,"$6,836",3,No,0,$0,6,0,Highly Urban/ Urban
236,792196051,0,13-Apr-56,43,0,11,,No,"$209,570",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,160",13,Minivan,no,"$8,569",3,Yes,3,$0,1,0,Highly Urban/ Urban
237,58776285,0,28-Feb-46,53,0,13,"$25,289",No,"$108,139",Yes,z_F,<High School,Home Maker,31,Private,"$13,850",1,z_SUV,no,$0,0,No,0,"$4,257",7,1,Highly Urban/ Urban
238,273369457,0,06-May-59,40,0,7,"$95,405",No,$0,z_No,M,Masters,,34,Commercial,"$24,220",4,Panel Truck,no,$0,0,No,3,$0,14,0,Highly Urban/ Urban
239,321756880,0,22-Apr-68,31,3,14,"$26,112",No,"$117,229",Yes,z_F,<High School,Clerical,58,Private,"$14,030",3,z_SUV,no,$0,0,No,0,"$4,277",5,1,z_Highly Rural/ Rural
240,720467228,0,23-Aug-67,32,3,13,"$30,955",Yes,"$111,256",z_No,z_F,z_High School,Clerical,9,Private,"$7,800",4,z_SUV,no,$0,0,Yes,0,"$2,832",8,1,Highly Urban/ Urban
241,272574318,0,21-Nov-40,58,0,12,"$131,560",No,,z_No,z_F,PhD,Doctor,40,Private,"$14,870",1,z_SUV,no,$0,0,No,2,"$19,597",14,1,Highly Urban/ Urban
242,170341954,0,29-Aug-50,49,1,15,"$89,612",No,"$261,946",Yes,M,Masters,Professional,23,Commercial,"$6,400",10,Pickup,yes,$0,0,No,0,$0,23,0,Highly Urban/ Urban
243,589266751,0,08-Mar-49,50,0,14,"$90,566",No,"$295,771",z_No,z_F,Masters,Lawyer,40,Private,"$23,260",17,Van,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
244,82438997,0,14-Dec-53,45,2,12,"$62,447",Yes,"$203,472",z_No,M,z_High School,z_Blue Collar,39,Commercial,"$12,240",7,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
245,290532681,0,06-Mar-53,46,0,5,"$108,701",No,"$337,340",Yes,z_F,Masters,Manager,39,Private,"$12,070",3,z_SUV,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
246,775565803,0,01-Aug-52,47,0,12,"$94,774",No,"$254,197",z_No,M,z_High School,Manager,43,Commercial,"$21,070",1,Van,no,"$3,460",1,No,1,$0,13,0,Highly Urban/ Urban
247,406716758,1,28-Dec-55,43,2,16,"$72,357",No,"$288,115",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$23,190",1,Minivan,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
248,75059545,0,02-Sep-58,41,0,12,"$80,718",No,$0,z_No,z_F,Bachelors,Professional,29,Private,"$26,480",11,Sports Car,no,"$8,623",3,No,5,$0,8,0,Highly Urban/ Urban
249,390391019,0,07-Feb-51,48,0,11,"$140,112",No,"$336,063",z_No,z_F,PhD,,47,Commercial,"$28,380",10,Pickup,no,$0,0,No,2,$0,17,0,Highly Urban/ Urban
250,92266258,0,05-May-60,39,0,11,"$19,016",No,"$173,712",z_No,M,z_High School,Professional,22,Commercial,"$10,950",13,Pickup,yes,$0,0,No,0,$0,8,0,z_Highly Rural/ Rural
251,968152368,0,22-Oct-50,49,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,55,Private,"$19,810",7,Minivan,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
252,320606745,0,22-Apr-54,45,0,,"$19,909",No,"$130,331",Yes,z_F,<High School,Clerical,14,Private,"$7,990",1,Sports Car,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
253,763546349,0,02-Feb-63,36,0,,"$4,885",No,"$99,107",Yes,z_F,Masters,Lawyer,35,Private,"$7,080",6,z_SUV,no,"$5,486",1,No,5,$0,17,0,Highly Urban/ Urban
254,484098012,1,17-Nov-40,59,1,12,"$119,382",Yes,$0,z_No,z_F,Masters,Manager,26,Commercial,"$24,130",13,Pickup,no,$0,0,No,0,"$2,738",16,1,Highly Urban/ Urban
255,718072463,0,19-Dec-38,60,0,13,"$89,511",No,"$224,350",Yes,M,Masters,,5,Commercial,"$11,380",4,Pickup,yes,"$4,470",3,No,0,$0,15,0,Highly Urban/ Urban
256,638536907,0,29-Jul-50,49,0,15,"$107,375",No,"$332,673",Yes,z_F,Bachelors,Professional,12,Private,"$19,840",3,z_SUV,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
257,334788395,0,02-Jun-54,45,2,13,"$36,947",No,"$165,094",Yes,z_F,z_High School,Clerical,32,Private,"$6,200",6,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
258,645904097,0,01-Sep-65,34,2,13,"$27,581",Yes,$0,z_No,M,<High School,z_Blue Collar,38,Commercial,"$12,250",4,Minivan,yes,$0,0,No,6,$0,5,0,z_Highly Rural/ Rural
259,281496208,0,22-Nov-41,57,0,14,"$8,212",No,$0,Yes,M,<High School,Student,5,Private,"$7,200",4,Pickup,yes,$0,0,No,0,"$1,146",,1,Highly Urban/ Urban
260,330583611,0,29-Oct-66,33,1,11,"$86,187",Yes,"$241,285",z_No,M,Bachelors,Professional,81,Private,"$13,420",17,Minivan,no,$0,0,No,1,$0,5,0,z_Highly Rural/ Rural
261,469933313,0,21-Apr-47,52,0,12,"$42,255",No,$0,z_No,M,z_High School,z_Blue Collar,61,Commercial,"$22,280",3,Minivan,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
262,729998807,0,30-Jun-46,53,0,13,"$37,646",No,,Yes,z_F,z_High School,Clerical,19,Private,"$16,020",4,z_SUV,no,"$7,462",2,No,0,$0,10,0,Highly Urban/ Urban
263,190155317,0,10-May-42,57,0,8,,No,"$261,901",Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,"$32,530",1,Minivan,no,$0,0,No,2,$0,9,0,Highly Urban/ Urban
264,160311489,0,23-Jun-62,37,0,11,"$116,043",No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,"$16,800",17,z_SUV,no,$0,0,No,3,$0,9,0,Highly Urban/ Urban
